percentage,outlier,imputation,r2
30,none,none,0.5211319399274172
30,z,drop,0.5348522323055624
30,z,LOCF,0.5309655755361973
30,z,mean,0.5150019834359414
30,z,interpolation,0.5313284518564001
30,lof,drop,0.6668603141272067
30,lof,LOCF,0.6979822581668467
30,lof,mean,0.3854129906257185
30,lof,interpolation,0.6857916616845366
30,iforest,drop,0.6708258501845517
30,iforest,LOCF,0.4704230098296098
30,iforest,mean,-0.2060591872681645
30,iforest,interpolation,0.4290103219849763
30,hst,drop,0.6264324055759272
30,hst,LOCF,0.6157718635367772
30,hst,mean,0.4174041274569524
30,hst,interpolation,0.6103386784412941
30,none,none,0.5249074303998369
30,z,drop,0.5375238211323099
30,z,LOCF,0.5350235223579949
30,z,mean,0.5191580586871595
30,z,interpolation,0.5340012997714008
30,lof,drop,0.674165333465597
30,lof,LOCF,0.6979942455985191
30,lof,mean,0.3814648420170068
30,lof,interpolation,0.6839351303855383
30,iforest,drop,0.6530264184115628
30,iforest,LOCF,0.5018491216997361
30,iforest,mean,-0.2043546403952225
30,iforest,interpolation,0.4322719114125753
30,hst,drop,0.6263025076761546
30,hst,LOCF,0.6136575781160907
30,hst,mean,0.4199309360594876
30,hst,interpolation,0.6109192841341804
30,none,none,0.529561136970718
30,z,drop,0.5426721407126124
30,z,LOCF,0.5386303278769429
30,z,mean,0.5233226566602303
30,z,interpolation,0.5373643330747635
30,lof,drop,0.6602422294053678
30,lof,LOCF,0.680377330416448
30,lof,mean,0.3759519102569316
30,lof,interpolation,0.674548055352066
30,iforest,drop,0.6568338274869755
30,iforest,LOCF,0.5060778438896709
30,iforest,mean,-0.2264020557305024
30,iforest,interpolation,0.447401436573225
30,hst,drop,0.6224891887097204
30,hst,LOCF,0.6149996667424429
30,hst,mean,0.4177891501519459
30,hst,interpolation,0.6087620666947368
30,none,none,0.5286229637099892
30,z,drop,0.5449819489939288
30,z,LOCF,0.540173917753668
30,z,mean,0.5203239079723934
30,z,interpolation,0.5389831596552426
30,lof,drop,0.6814228219538598
30,lof,LOCF,0.685868163903589
30,lof,mean,0.3862531103911936
30,lof,interpolation,0.6744024056459037
30,iforest,drop,0.6660671370088361
30,iforest,LOCF,0.4941409355731299
30,iforest,mean,-0.2058655836842093
30,iforest,interpolation,0.4322327045143148
30,hst,drop,0.6259338037704618
30,hst,LOCF,0.6194648598144936
30,hst,mean,0.4326919336208182
30,hst,interpolation,0.6083522695284842
30,none,none,0.5281578850424151
30,z,drop,0.5417496790721525
30,z,LOCF,0.5348100787660204
30,z,mean,0.5224906340730917
30,z,interpolation,0.5368187937943685
30,lof,drop,0.6482552579963435
30,lof,LOCF,0.6769560631696943
30,lof,mean,0.3981314510001043
30,lof,interpolation,0.6817991279325997
30,iforest,drop,0.6697825647841473
30,iforest,LOCF,0.4936084394715838
30,iforest,mean,-0.2105999899493829
30,iforest,interpolation,0.4247730745615495
30,hst,drop,0.6237653765972702
30,hst,LOCF,0.6164055526626762
30,hst,mean,0.4160367276827399
30,hst,interpolation,0.608063760145997
30,none,none,0.5190493904408364
30,z,drop,0.5280809220593872
30,z,LOCF,0.5283909984083064
30,z,mean,0.5123166500467122
30,z,interpolation,0.5269937783863257
30,lof,drop,0.660949815601482
30,lof,LOCF,0.6842356514579787
30,lof,mean,0.3817100781830885
30,lof,interpolation,0.6732195980035534
30,iforest,drop,0.6667285673080741
30,iforest,LOCF,0.5130134011682017
30,iforest,mean,-0.2055379758476023
30,iforest,interpolation,0.4333107807140505
30,hst,drop,0.6124525657246461
30,hst,LOCF,0.6102506189830417
30,hst,mean,0.409488561088392
30,hst,interpolation,0.6033193982504133
30,none,none,0.5249567172921221
30,z,drop,0.5403327447063153
30,z,LOCF,0.5346619972620567
30,z,mean,0.5189346341504655
30,z,interpolation,0.5335351296380335
30,lof,drop,0.6359341536764824
30,lof,LOCF,0.6832718091997805
30,lof,mean,0.3952746570390445
30,lof,interpolation,0.6867949104123565
30,iforest,drop,0.6688924376620007
30,iforest,LOCF,0.4945835388335726
30,iforest,mean,-0.2303935852445486
30,iforest,interpolation,0.4218949627923893
30,hst,drop,0.6155002320448713
30,hst,LOCF,0.6095574202700322
30,hst,mean,0.4034507730555543
30,hst,interpolation,0.6065009956100662
30,none,none,0.5211351884597939
30,z,drop,0.5351876003445031
30,z,LOCF,0.5294775491177577
30,z,mean,0.5152083293491712
30,z,interpolation,0.528611475872683
30,lof,drop,0.6691540699297156
30,lof,LOCF,0.7011224771212643
30,lof,mean,0.3938134284409158
30,lof,interpolation,0.6795045054339348
30,iforest,drop,0.6680039448276651
30,iforest,LOCF,0.5021068580630168
30,iforest,mean,-0.165372378206158
30,iforest,interpolation,0.4286324968862912
30,hst,drop,0.6194832255792355
30,hst,LOCF,0.6116710450717584
30,hst,mean,0.4240318632444595
30,hst,interpolation,0.6068588940718376
